Transaction Name,Transaction Name URL,Organization Industries,Lead Investors,Investor Names,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Type,Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Organization Name,Organization Name URL,Organization Location,Organization Description,Organization Website,Funding Stage,Number of Funding Rounds,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Funding Status,Number of Investors
Seed Round - Kickdown,https://www.crunchbase.com/funding_round/kickdown-de-seed--cdd9d2e8,E-Commerce,,,1000000,EUR,1055416,Seed,2023-10-16,,,,Kickdown,https://www.crunchbase.com/organization/kickdown-de,"Hamburg, Hamburg, Germany, Europe",Kickdown is an online auction platform for qualitative young and classic car listings.,https://www.kickdown.com,Seed,1,1000000,EUR,1055416,Yes,Seed,
Seed Round - Essentiq,https://www.crunchbase.com/funding_round/essentiq-seed--b87f47f4,SaaS,,,150000,SEK,13725,Seed,2023-10-01,,,,Essentiq,https://www.crunchbase.com/organization/essentiq,"Örebro, Orebro Lan, Sweden, Europe",A leading Talent Discovery Platform,https://www.essentiq.io,Seed,1,150000,SEK,13725,Yes,Seed,
Seed Round - AwesomeQA,https://www.crunchbase.com/funding_round/awesomeqa-seed--a4e98d7a,"Artificial Intelligence (AI), Customer Service, Software, Web3",North Island Ventures,"Christopher May, Coinbase Ventures, Collab+Currency, Hasu Mr, Jose H., Lorey Ventures, North Island Ventures, Possible Ventures, Robot Ventures, Stepan Simkin, Uniswap",2800000,USD,2800000,Seed,2023-07-11,,,,AwesomeQA,https://www.crunchbase.com/organization/awesomeqa,"Mühldorf Am Inn, Bayern, Germany, Europe","An AI bot that provides direct answers to community questions on Discord, Telegram, and websites.",https://home.awesomeqa.xyz/,Seed,1,2800000,USD,2800000,Yes,Seed,11
Seed Round - MAGNOTHERM,https://www.crunchbase.com/funding_round/magnotherm-solutions-seed--b2c27583,"3D Printing, Advanced Materials, Chemical Engineering, Data Center, Food and Beverage, Heating, Ventilation, and Air Conditioning (HVAC), Mechanical Engineering, Simulation",Extantia Capital,"better ventures, BM H Beteiligungs-Managementgesellschaft Hessen, Extantia Capital, LAUDA, Revent",6300000,EUR,6903429,Seed,2023-04-04,,,,MAGNOTHERM,https://www.crunchbase.com/organization/magnotherm-solutions,"Darmstadt, Hessen, Germany, Europe",Next Generation Cooling,https://www.magnotherm.com/,Seed,9,11340000,EUR,12668247,Yes,Seed,5
Seed Round - WiseClean,https://www.crunchbase.com/funding_round/wiseclean-seed--fcb27f13,"Artificial Intelligence (AI), Big Data, Consumer Applications, Janitorial Service, Predictive Analytics",,,5000,EUR,5347,Seed,2023-05-31,2100000,EUR,2245869,WiseClean,https://www.crunchbase.com/organization/wiseclean,"Harjumaa, Eastern Finland, Finland, Europe","Revolutionizing home cleaning with AI for unmatched efficiency and reliability, targeting young professionals and Airbnb hosts.",https://wiseclean.eu/,Seed,3,52600,EUR,56682,Yes,Seed,
Seed Round - 150 Minuten,https://www.crunchbase.com/funding_round/150-minuten-gmbh-seed--3f101729,"Fitness, Training, Wellness",Atlantic Labs,"Angel Invest, Atlantic Labs, Monika Link-Haselböck",,,,Seed,2023-10-11,,,,150 Minuten,https://www.crunchbase.com/organization/150-minuten-gmbh,"Berlin, Berlin, Germany, Europe",fitnessübungen online,https://150minuten.de/,Seed,1,,,,Yes,Seed,3
Pre Seed Round - DAYA Ventures,https://www.crunchbase.com/funding_round/daya-ventures-pre-seed--1564fde4,"Consulting, Health Care, Information Technology, Wellness",,,,,,Pre-Seed,2023-04-01,5000000,USD,5000000,DAYA Ventures,https://www.crunchbase.com/organization/daya-ventures,"Gothenburg, Vastra Gotaland, Sweden, Europe",DAYA Ventures is a startup builder at the forefront of revolutionizing women's health.,https://daya.se,Seed,1,,,,Yes,Seed,
Seed Round - AnotherblockAnotherblock AB,https://www.crunchbase.com/funding_round/anotherblock-seed--4c79e7e9,"Blockchain, Intellectual Property, Music, Non-Fungible Token (NFT)",Stride.VC,"Axel Christofer Hedfors, Founderheads,, Omid Ashtari, Stride.VC",4000000,EUR,4346182,Seed,2023-05-16,,,,AnotherblockAnotherblock AB,https://www.crunchbase.com/organization/anotherblock,"Stockholm, Stockholms Lan, Sweden, Europe",Anotherblock provides a blockchain based platform to decentralize music rights connecting non-fungible tokens to royalty rights.,http://www.anotherblock.io/,Seed,3,7988821,USD,7988821,Yes,Seed,4
Pre Seed Round - Reachu,https://www.crunchbase.com/funding_round/reachu-pre-seed--efa47e40,"E-Commerce, E-Commerce Platforms, Information Technology, Software",,,500000,USD,500000,Pre-Seed,2023-09-13,,,,Reachu,https://www.crunchbase.com/organization/reachu,"Oslo, Oslo, Norway, Europe","Empowering businesses, merchants, and entrepreneurs to easily integrate ecommerce into games, streaming, apps, publications, and webpages.",https://reachu.io/,Seed,1,500000,USD,500000,Yes,Seed,
Seed Round - Responsibly,https://www.crunchbase.com/funding_round/responsibly-0072-seed--4fb1065b,"Information Technology, Internet, Software","Pi Labs, Salica","AENU, Benedikt Franke, Global Founders Capital, Michael Wax, Pi Labs, Salica",2400000,USD,2400000,Seed,2023-10-03,,,,Responsibly,https://www.crunchbase.com/organization/responsibly-0072,"Copenhagen, Hovedstaden, Denmark, Europe",Data platform for responsible sourcing,https://www.responsibly.tech/,Seed,2,4400000,USD,4400000,Yes,Seed,6
Seed Round - Meet5,https://www.crunchbase.com/funding_round/go-crush-seed--f2a0ab08,"Dating, Mobile, Social",,,1100000,EUR,1159158,Seed,2023-10-18,,,,Meet5,https://www.crunchbase.com/organization/go-crush,"Frankfurt, Hessen, Germany, Europe",Meet5 is between dating and socializing. Meet new people in groups of 6 people.,https://www.meet5.com,Seed,5,2961025,USD,2961025,Yes,Seed,
Seed Round - Euronlabs AS,https://www.crunchbase.com/funding_round/euronlabs-as-seed--c0afb544,"Biotechnology, Health Care, Life Science",,,1500000,NOK,140722,Seed,2023-09-01,35362100,NOK,3317488,Euronlabs AS,https://www.crunchbase.com/organization/euronlabs-as,"Oslo, Oslo, Norway, Europe",EuronLabs is a biotechnology firm developing new ways to treat and heal the body.,https://euronlabs.com/,Seed,3,5700000,NOK,532048,Yes,Seed,
Seed Round - PIONIX,https://www.crunchbase.com/funding_round/pionix-fe94-seed--f100ac23,"Electric Vehicle, Energy, Software",,"Axeleo Capital, Global Brain Corporation, MobilityFund, Pale blue dot, Vireo Ventures, Yabeo",4300000,EUR,4648649,Seed,2023-05-22,,,,PIONIX,https://www.crunchbase.com/organization/pionix-fe94,"Bruchsal, Baden-Wurttemberg, Germany, Europe",open source software as a service for charging stations / e-mobility,https://pionix.com,Seed,3,5700000,EUR,6244491,Yes,Seed,6
Seed Round - Servicelinkr Technologies,https://www.crunchbase.com/funding_round/servicelinkr-technologies-seed--047a526d,Software,,,500000,DKK,70983,Seed,2023-10-07,,,,Servicelinkr Technologies,https://www.crunchbase.com/organization/servicelinkr-technologies,"Vejle, Syddanmark, Denmark, Europe",Servicelinkr Technologies is a cloud-based after-sales SAAS company.,https://www.servicelinkr.com,Seed,2,1500000,DKK,212083,Yes,Seed,
Pre Seed Round - Robotcloud,https://www.crunchbase.com/funding_round/robotcloud-pre-seed--fee95c50,"Artificial Intelligence (AI), Robotics, SaaS",,,300000,EUR,327493,Pre-Seed,2023-06-30,,,,Robotcloud,https://www.crunchbase.com/organization/robotcloud,"Munich, Bayern, Germany, Europe",Saas Provider for AI Software for robots,https://www.robotcloud.eu,Seed,2,1050000,EUR,1110088,Yes,Seed,
Pre Seed Round - MeTalent,https://www.crunchbase.com/funding_round/metalent-fbbd-pre-seed--2410158b,"Automotive, Education, Finance, Health Care, Information Technology, Professional Services, Software, Web Development",,Rauf Huseinov,,,,Pre-Seed,2023-07-16,,,,MeTalent,https://www.crunchbase.com/organization/metalent-fbbd,"Stuttgart, Baden-Wurttemberg, Germany, Europe","We are a group of ambitious Ukrainians, who created a platform to quickly and simply bind businesses and talents from IT",https://metlnt.com,Seed,1,,,,Yes,Seed,1
Seed Round - Cellevate,https://www.crunchbase.com/funding_round/cellevate-seed--992b4682,Biotechnology,Industrifonden,"European Innovation Council, Industrifonden, Onsight Ventures",39000000,SEK,3586631,Seed,2023-10-10,,,,Cellevate,https://www.crunchbase.com/organization/cellevate,"Lund, Skane Lan, Sweden, Europe",Cellevate is an innovative biotech company that develops the next generation of cell culture systems.,https://cellevate.com/,Seed,3,6322655,USD,6322655,Yes,Seed,3
Pre Seed Round - Purpose Green,https://www.crunchbase.com/funding_round/purpose-green-pre-seed--9e499f0d,"Green Building, Residential","Atlantic Labs, Speedinvest","Atlantic Labs, Speedinvest",3300000,EUR,3480344,Pre-Seed,2023-10-05,,,,Purpose Green,https://www.crunchbase.com/organization/purpose-green,"Berlin, Berlin, Germany, Europe",Purpose Green operates as a climatetech company.,https://purpose-green.com/,Seed,1,3300000,EUR,3480344,Yes,Seed,2
Seed Round - Plooshies,https://www.crunchbase.com/funding_round/plooshies-seed--bf017f25,"Blockchain, Ethereum, Marketing",,,1000000,USD,1000000,Seed,2023-07-17,,,,Plooshies,https://www.crunchbase.com/organization/plooshies,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe","Plooshies is a web3 NFT, media, and entertainment brand.",https://theplooshies.com,Seed,1,1000000,USD,1000000,Yes,Seed,
Pre Seed Round - VARM,https://www.crunchbase.com/funding_round/varm-pre-seed--f3270e6f,"Energy, Energy Efficiency, Training","Foundamental, noa","Foundamental, noa",,,,Pre-Seed,2023-10-09,,,,VARM,https://www.crunchbase.com/organization/varm,"Berlin, Berlin, Germany, Europe",VARM is driving the European Household decarbonization by building the infrastructure for insulation.,https://www.varm.earth,Seed,2,5700000,EUR,6216376,Yes,Seed,2
Seed Round - Penzilla GmbH,https://www.crunchbase.com/funding_round/penzilla-gmbh-seed--7fb60c0b,"FinTech, Software",Motive Partners,"Angel Invest, Motive Partners, WENVEST Capital",2500000,EUR,2749259,Seed,2023-05-08,,,,Penzilla GmbH,https://www.crunchbase.com/organization/penzilla-gmbh,"Munich, Bayern, Germany, Europe",Penzilla GmbH offers a solution that helps everyone get the maximum benefit from corporate pension options.,https://penzilla.de,Seed,1,2500000,EUR,2749259,Yes,Seed,3
Seed Round - JoyHaptics,https://www.crunchbase.com/funding_round/joyhaptics-seed--7326c209,"Health Care, Internet of Things, Personal Health, Software, Wellness",Redstone.VC,Redstone.VC,,,,Seed,2023-05-17,,,,JoyHaptics,https://www.crunchbase.com/organization/joyhaptics,"Helsinki, Southern Finland, Finland, Europe",Send your loved one touch anywhere in the world,https://www.joyhaptics.com/,Seed,4,450000,USD,450000,Yes,Seed,1
Pre Seed Round - DC Connected,https://www.crunchbase.com/funding_round/dc-connected-pre-seed--48151d7b,"Analytics, Artificial Intelligence (AI), Auto Insurance, Automotive, Generative AI, Machine Learning, Predictive Analytics, Software",,Bloomhaus Ventures,,,,Pre-Seed,2023-08-31,,,,DC Connected,https://www.crunchbase.com/organization/dc-connected,"Nersingen, Bayern, Germany, Europe","Saas, Artificial Intelligence, Predicitve Analytics, Automotive, Generative AI",https://www.dc-connected.de/,Seed,3,3200000,EUR,3478741,Yes,Seed,1
Seed Round - Kertos,https://www.crunchbase.com/funding_round/kertos-seed--c79f33da,"Artificial Intelligence (AI), Compliance, Legal Tech, Machine Learning, Privacy, Software",Redstone.VC,"10x Founders, Christoph Baumeister, Pi Labs, Redstone.VC, seed + speed Ventures, Superlyst Ventures, VR Ventures, xdeck",4000000,EUR,4409239,Seed,2023-05-04,,,,Kertos,https://www.crunchbase.com/organization/kertos,"München, Bayern, Germany, Europe",Kertos is a software company based in Europe that develops and provides a holistic compliance and privacy platform.,https://kertos.io,Seed,2,5000000,EUR,5462154,Yes,Seed,8
Seed Round - Yazen,https://www.crunchbase.com/funding_round/yazen-seed--a1b581f8,Health Care,Luminar Ventures,Luminar Ventures,3100000,EUR,3388152,Seed,2023-08-30,,,,Yazen,https://www.crunchbase.com/organization/yazen,"Lund, Skane Lan, Sweden, Europe",The data-driven weight loss clinic backed by science,https://yazen.se,Seed,3,4378476,USD,4378476,Yes,Seed,1
Seed Round - ContractHero,https://www.crunchbase.com/funding_round/contracthero-seed--73d62e33,"B2B, SaaS, Small and Medium Businesses, Software",Redstone.VC,"coparion, Redstone.VC, Swiss Post Ventures, Venista Ventures, VR Ventures, xdeck",2150000,EUR,2341283,Seed,2023-07-06,,,,ContractHero,https://www.crunchbase.com/organization/contracthero,"Berlin, Berlin, Germany, Europe",ContractHero is a digital contract management solution for business customers.,https://www.contracthero.com/,Seed,2,3550000,EUR,3976814,Yes,Seed,6
Seed Round - Beefutures,https://www.crunchbase.com/funding_round/beefutures-seed--a2ccffc4,"Agriculture, Biotechnology, Farming",Norselab,Norselab,1700000,USD,1700000,Seed,2023-05-11,,,,Beefutures,https://www.crunchbase.com/organization/beefutures,"Oslo, Oslo, Norway, Europe",Beefutures combines biotechnology and data science and develops beekeeping tools.,https://beefutures.io/,Seed,1,1700000,USD,1700000,Yes,Seed,1
Seed Round - Innoloft,https://www.crunchbase.com/funding_round/innoloft-seed--b79f578e,"B2B, SaaS, Software",,"Cohors Fortuna Capital, Conenergy AG, Mosel Ventures",1000000,EUR,1083799,Seed,2023-05-17,,,,Innoloft,https://www.crunchbase.com/organization/innoloft,"Aachen, Nordrhein-Westfalen, Germany, Europe","We make coding as easy as PowerPoint! Innoloft offers LoftOS, a no-code development platform enabling everyone to build web applications.",https://innoloft.com,Seed,3,1000000,EUR,1083799,Yes,Seed,3
Seed Round - Sentispec,https://www.crunchbase.com/funding_round/sentispec-seed--63ea12d4,"Artificial Intelligence (AI), Computer Vision, Logistics",,"Founderment Ventures, People Ventures",27500000,DKK,3962778,Seed,2023-05-30,,,,Sentispec,https://www.crunchbase.com/organization/sentispec,"Vejle, Syddanmark, Denmark, Europe",Intelligent computer vision for business automation.,https://www.sentispec.com,Seed,3,5594445,USD,5594445,Yes,Seed,2
Seed Round - Infrafon,https://www.crunchbase.com/funding_round/infrafon-seed--125f80d8,"Cloud Security, Security",,"Kreissparkasse Ludwigsburg, S-Beteiligungsgesellschaft",400000,EUR,440423,Seed,2023-05-02,,,,Infrafon,https://www.crunchbase.com/organization/infrafon,"Freiburg, Baden-Wurttemberg, Germany, Europe","Infrafon is creating a ""credit card format smart badge system.""",https://www.infrafon.com,Seed,2,400000,EUR,440423,Yes,Seed,2
Seed Round - Rail-Flow,https://www.crunchbase.com/funding_round/rail-flow-seed--4785de97,"Information Technology, Software, Transportation",Rethink Ventures,"Alexander Hedderich, Futury Capital, Juergen Ringbeck, Katrin Suder, Rethink Ventures",3600000,EUR,3947282,Seed,2023-05-09,,,,Rail-Flow,https://www.crunchbase.com/organization/rail-flow,"Frankfurt, Hessen, Germany, Europe",Rail-Flow is a developer and operator of a digital ecosystem consisting of a platform and software service solutions.,https://www.rail-flow.com,Seed,1,3600000,EUR,3947282,Yes,Seed,5
Seed Round - Heynanny,https://www.crunchbase.com/funding_round/heynannyly-seed--2e0438d2,"B2B, Employee Benefits, Human Resources",,"CK Venture Capital, Conny Hörl, Czernin · Godulla · Sellier, Dirk Mundorf, Katja Ruhnke, Matthias Mudra, Michael Kramarsch, NCA, Sana Piracha",1600000,EUR,1752883,Seed,2023-06-22,,,,Heynanny,https://www.crunchbase.com/organization/heynannyly,"Höchstadt An Der Aisch, Bayern, Germany, Europe",Heynanny is an employee benefit for care & wellbeing,https://heynannyly.com,Seed,2,1600000,EUR,1752883,Yes,Seed,9
Seed Round - Nosh Biofoods,https://www.crunchbase.com/funding_round/nosh-biofoods-seed--bbc2dec3,"Food and Beverage, Food Processing, Nutrition",Earlybird Venture Capital,"Clear Current Capital, Earlybird Venture Capital, Good Seed Ventures, Grey Silo Ventures",3200000,EUR,3550880,Seed,2023-04-21,,,,Nosh Biofoods,https://www.crunchbase.com/organization/nosh-biofoods,"Berlin, Berlin, Germany, Europe",Nosh Biofoods is a manufacturer of traditional meat.,https://www.nosh.bio,Seed,2,3200000,EUR,3550880,Yes,,4
Seed Round - Starcart,https://www.crunchbase.com/funding_round/starcart-seed--a00843d7,"Consumer Goods, E-Commerce, E-Commerce Platforms, Online Portals",Inventure,Inventure,3100000,EUR,3355963,Seed,2023-08-28,,,,Starcart,https://www.crunchbase.com/organization/starcart,"Helsinki, Southern Finland, Finland, Europe","Starcart is an online shopping tool that allows you to buy anything, from anywhere, with one button.",http://www.starcart.com/,Seed,3,4900000,EUR,5249063,Yes,Seed,1
Seed Round - Buycycle,https://www.crunchbase.com/funding_round/buycycle-seed--0c648136,"Internet, Marketplace, Sports",,,3000000,EUR,3304270,Seed,2023-07-11,,,,Buycycle,https://www.crunchbase.com/organization/buycycle,"Munich, Bayern, Germany, Europe",Buycycle is an online market place that offers pre-owned bikes.,https://buycycle.de,Seed,2,3000000,EUR,3304270,Yes,,
Seed Round - WINQS,https://www.crunchbase.com/funding_round/winqs-seed--069c614f,"Manufacturing, Recycling, Shoes",,"Bigemon, iKAT, N1, Sofia Angels Ventures, Tomas Sommer",24000000,CZK,1050600,Seed,2023-09-18,,,,WINQS,https://www.crunchbase.com/organization/winqs,"Berlin, Berlin, Germany, Europe","The WINQS brand manufactures all of our running shoes, textiles, and accessories.",https://winqssports.com,Seed,1,24000000,CZK,1050600,Yes,Seed,5
Pre Seed Round - Halitus,https://www.crunchbase.com/funding_round/halitus-pre-seed--114d5195,"Health Diagnostics, Information Technology, Machine Learning, Medical Device",,"Ali Ciger, Angels4Health, Christoph Behn, Infinite Digital, Nicholas Weber, OKG Capital, Oliver Diekmann",1000000,EUR,1085516,Pre-Seed,2023-07-05,,,,Halitus,https://www.crunchbase.com/organization/halitus,"Berlin, Berlin, Germany, Europe","Early disease detection with a portable, simple-to-use device. Turning air into data. Mixed Hardware + SaaS",https://www.halitus.io,Seed,2,1000000,EUR,1085516,Yes,Seed,7
